Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_249.txt,1.385468,0.019920,,convex,-2.143670,39.373829,-2.027810
cluster_25.txt,0.236367,0.004370,,convex,-2.592750,39.304710,-2.050030
cluster_250.txt,1.605606,0.018290,,convex,-2.140530,39.398560,-2.025720
cluster_251.txt,1.292225,0.016200,,convex,-2.121390,39.349159,-2.038500
cluster_252.txt,1.507976,0.017490,,convex,-2.089050,39.337830,-2.031830
cluster_253.txt,0.857488,0.013300,,convex,-2.134970,39.424370,-2.029350
cluster_254.txt,0.939877,0.008510,,convex,-2.324400,39.449772,-2.039420
cluster_255.txt,0.273929,0.013270,,convex,-2.319640,39.429089,-2.026440
cluster_256.txt,0.481535,0.007590,,convex,-2.294530,39.474152,-2.037940
cluster_257.txt,1.054019,0.015760,,convex,-2.296370,39.513142,-2.028670
cluster_258.txt,0.437398,0.014200,,convex,-2.290790,39.538460,-2.028590
cluster_259.txt,0.981938,0.012000,,convex,-2.238860,39.476269,-2.036200
cluster_26.txt,1.322479,0.017700,,convex,-2.461380,38.931980,-2.031130
cluster_260.txt,0.133494,0.004000,,convex,-2.216700,39.447380,-2.045110
cluster_261.txt,1.282510,0.012660,,convex,-2.263170,39.530338,-2.031640
cluster_262.txt,0.183214,0.005230,,convex,-2.247580,39.508999,-2.039250
cluster_263.txt,0.113408,0.007230,,convex,-2.215910,39.528370,-2.033110
cluster_264.txt,2.530402,0.017140,,convex,-2.158550,39.444462,-2.034040
cluster_265.txt,2.248280,0.020900,,convex,-2.144710,39.487652,-2.022910
cluster_266.txt,1.526914,0.021480,,convex,-2.147900,39.512539,-2.019910
cluster_267.txt,0.157542,0.007870,,convex,-2.143940,39.537289,-2.030040
cluster_268.txt,2.194849,0.020600,,convex,-2.092710,39.506611,-2.022890
cluster_269.txt,0.907137,0.014680,,convex,-2.121940,39.523499,-2.027180
cluster_27.txt,1.386028,0.024670,,convex,-2.454940,38.934551,-2.007360
cluster_270.txt,0.045266,0.008940,,convex,-2.574200,39.580051,-2.038150
